text,label
കോപ്പിലെ ഭരണം അധികാരം ഉള്ളവർക്കു ഈ നാട്ടിൽ എന്ത് mi...... ആകാം എന്നതിന് ഉദാഹരണം കഷ്ടം 🖕🖕🖕🖕🖕🖕🖕🖕🖕വിവേകത്തോടെ ഭരിക്കാൻ അറിയില്ലെങ്കിൽ രാജി വെച്ച് പോവുക pls🙏🙏🙏🙏🙏🙏,original
Mandha bhudiyaya nethavum kure kootalikalum..... 😆😆😆😆😆😆😆😂😂😂😂😂😂😂,original
ചൈന മാത്രം അല്ല സർ ഇതിന്റെ പിന്നിൽ.. They are also a part of it but not ചൈന only<br>It&#39;s a part of well planned അജണ്ട,Fake
"<br><a href=""https://www.youtube.com/watch?v=3kotqBtEvAs&amp;t=4s"">https://www.youtube.com/watch?v=3kotqBtEvAs&amp;t=4s</a>",Fake
Superb... Simpilaayit panjikittu.......,original
ee communist pattikal lokham nasippikkum,Fake
Karyangal manasilakatje sensational news undakan media ku undarna vygratha aanu vaccine drive slow aakan oru pradhana karanam.. Ipozhathe catastrophic situation nu mediaku ula utharavadhitvam cheruthala,Fake
"Ithokka nammal padikkanum,manasilakkanum,thirichariyanum.....appol matrama nammuda NADU atinta Mahaniyatha,samskaram okka pachayaya reethiyil manasilakathollu.",Fake
നാസികൾ കാരണം ലോക മഹാ യുദ്ധം ഉണ്ടായി...... അടുത്തത് ചൈന കാരണം,Fake
ശബരിമല സംക്രമത്തിന്ന് മകരവിളക്ക് കാണാൻ നിന്ന അയ്യപ്പന്മാരെ ഗം കണ്ടിട്ടില്ലെ അതിനെ പറ്റിയും പറഞ്ഞു കൂടെ ഭയം ഉണ്ടോ,original
Nhaan marunadan subscribe aanu..l like ur presentation..nishpakshamaanu,Fake
Educated 🤣🤣🤣 my arse,original
ഇത്രയും നാണംകെട്ട ആരോഗ്യമന്ത്രി കേരളത്തിന് അപമാനമാണ്,original
കൂടുതൽ ആളുകൾ കാണുന്ന ചാനലാണ് മനോരമ എന്നല്ലേ നിങ്ങൾ പറയുക അത് പൊലേ തെന്നേയാണ് വാക്സിൻ നല്ല സാധനം 100. ശതമാനം വിശ്വസ്ത o എന്നേ അവരും പറയൂ,Fake
അവർ നാട്ടിൽ പോയി എല്ലാ പള്ളികളിലും എല്ലാ കുടുംബങ്ങളിലും പോയി കാണും... ഹൂറിമാർ ഉണ്ടാക്കുന്ന മെഷീൻ കുറെ ഉണ്ടാക്കേണ്ടി വരും എന്നാണ് തോന്നുന്നത്,Fake
ഇതുവരേക്കും എടുത്തിട്ടില്ല. ഇനിയും എടുക്കില്ല. എന്തിന്? കൊറോണ വരും പോകും . കൊറോണ കത്തി നിന്ന സമയത്ത് പേടിച്ചില്ല പിന്നെയാണോ ഇപ്പ.,Fake
ഇതോന്നും വിജയൻ അറിഞ്ഞില്ലേ........ കഷ്ടം.....<br>അപചയം.... അല്ലാതെ വേറെ എന്താ പറയുക....ഈ പാർട്ടിയുടെ തകർച്ച തുടങ്ങി.,original
Angana thiruvathira kaliche padi pukazhthiya karanabhootham..burshua America yil ethi.ha ha,original
😂യജ്ജാതി  ട്രോൾ,original
Appol China undakki vitta virus ano ee corona,Fake
MaskillatheyanoKalikkunnathe.,original
ആശ്വാസം !,Fake
How many money you get from medical mafia.,Fake
മഹാബലി ഒക്കെ ഇനി മാറി നിൽക്കും,original
Ente arogyathil njan viswasikunnu.enikonnum venda kopile vaccine,Fake
സഖാകളുടെ സമ്മേളനം ഇപ്പോൾ കുട്ടികളുടെ പഠിത്തം വീട്ടിലാക്കി ഇനി ഈ പാർട്ടി എത്ര ആളുടെ കഞ്ഞി കുടി മുട്ടിക്കും എന്ന് കണ്ടറിയാം,original
എല്ലാ ലാബിനെയും തകർക്കേണ്ട സമയമായി,Fake
എല്ലാ വൻകിട രാജയങ്ങളും ചൈനയെയും മറ്റുള്ള സോഷ്യലിസ്റ് രാജയങ്ങളെയും തകർക്കാൻ നോക്കിയതിന്റെ അനന്തര ഫലം,Fake
ഭയം വേണ്ടാ ജാഗ്രത മാത്രം മതി ഈ തിരുവാതിര കളിയിൽ ഒരാളുടെ കുറവുണ്ട് വീണ്ണാ എന്നാലും നമ്മൾ രക്ഷപെട്ടു കോറോണയെ തിരുവാതിര കളിച്ചു ഓടിച്ച പിണുങ്ങാണ്ടി ഗ്രൂപ്പിന് ഒരായിരം ലാൽസലാം ടെ നമ്മളുടെ നാടകം വീണ്ടും പരാജയം,original
വിദ്യാഭ്യാസം മാത്രം പോര വിവേകം വേണം<br>അതിന് യഥാർത്ഥ മനുഷ്യനാവണം<br>അതാണ് ഇന്നത്തെ രാഷ്ട്രീയത്തിൽ ഇല്ലാത്തതും,original
Logathilley full communist puzhugalleg konnu odukanam,Fake
രക്തസാഷിയെ കിട്ടിയ സന്തോഷം🤣🤣,original
We should not blame animals its purely man made. Chines politics geedy. Want to become world power. Trump is true. Open to his comments.,Fake
ഇത്രക് ആദമ്പതിച്ചുപോയല്ലോ ഈ നാട്      അവർതന്നെ നിയമങ്ങൾ ഉണ്ടാകുന്നു അവർതന്നെ അതിനെലെങ്കിക്കുന്നു പിനെ ആർക്കിവേണ്ടി ഈ covid നിയമങ്ങൾ നിയത്രങ്ങൾ,original
ആരെയും കുത്തിക്കൊന്നു ഇല്ലല്ലോ,original
വയൽ.നിന്ന്. പണി കിട്ടും,Fake
രണ്ടാം വരവ് ഇലക്ഷൻ സമയത്ത് കഴിഞ്ഞു ഇത് മൂന്നാം വരവ്,Fake
vayasanmar teerno,Fake
"ഹോട്ടലിൽ കയറി ഭക്ഷണം കിസിക്കല്ലാ, അഞ്ചുപേരിൽ കൂടുതൽ കൂട്ടും കൂടല്ലാ",original
കമ്മികളുടെ ഒരു ഗതികേടേ...പിണറായി രാജാവിന് മാത്രം സ്തുതി...മറ്റുള്ളവർക്കു ചവിട്ട്. നട്ടെല്ല് ഉള്ള ഒരുത്തനും ഈ പാർട്ടിയിൽ ഇല്ലല്ലോ. കഷ്ട്ടം,original
ഇതൊക്കെ ഇലക്ഷന് വരുമ്പോ എല്ലാവരും മറക്കും...   കഷ്ട്ടം തന്നെ മുതലാളി 😞😞,original
ഒരു അത്ഭുദവുമില്ല   ദുരൂഹത മാത്രം,Fake
Maranathinte vyaparikal narikal,original
മനൂഷൻ സൃഷ്ടി<br>ച്ച കെടുതി അനുഭവിക്കാൻ വിധിക്കപ്പെട്ട  നിമിഷങ്ങളാണ് .നാ०  അനുഭവിക്കേണ്ടി  വരുന്നതു.,Fake
E China pooo...... oronne undakki Epo valiya dialogues 😡😡😡😡,Fake
Ith oru biological war akan chance und,Fake
സത്യം പറ യു ന്ന വന്ന്വിഡ്ഢി,Fake
ജനം ഇവരിൽ നിന്നും ദൂരം പാലിക്കുകാ,Fake
വീണ ജോർജ്   ബഹിരാകാശത്തു  നിന്നു  താഴെ  വന്നോ,original
കോമാളികളുടെ കൂത്താട്ടം 🤣😂,original
ഒരണ്ണം അതിൽ നല്ല തുണ്ടോ?,original
Covid positive ayi eee... vedio kanunna...le*njn  😂,Fake
ah poyitto,Fake
"Sir, super program....ithokke kandenkilum upadheshtakkkalkku thiricharivundakatte......",original
"Unless these primitive useless festivals and poorams are banned,  India can&#39;t survive. These idiots will spoil the name of India",Fake
സാധരക്കാരെ കൊല്ലാൻ സാദാരണക്കാരന്റെ സർക്കാർ 😭😭😭,original
"Ha khastam , lokam ennal Keralam! Pottakinttile thavalal aadunna thiruvaathira.<br>,,Sheme  shame",original
Ivaru full thollviiiiannu,original
കുംഭമേളയിൽ പങ്കെടുത്തവരെ അവിടെ നിന്ന് പുറത്ത് വിടരുത്. കൊറന്റീനിൽ പോകട്ടെ,Fake
സിപിഎം ഏക വെക്തി കേന്ദ്രം ആയിരിക്കുന്നു ഇത് കമ്മ്യൂണിസത്തിന് അവസാനമാണ് 💯,original
Vendarunn,original
ഒറിജിനൽ ചൈനീസ് പ്രോഡക്റ്റ് - കോവിഡ് മാത്രം.😅🤣,Fake
അഭിവാദ്യങ്ങൾ ❤️,original
Ithokkee Chinakku enthu,Fake
Onnu poye enna Asianet chanel camera men than thankal palicho e paranja ppppppoooo,original
Vivaram ketta jandhukalluuu.<br>Ivanayokkae vote koduthu thalapathu iruthiyal ithm ithintae  apparthae nadakum.ipm thiruvathira kandilael Ivanokae pinaeeee.........,original
Shi JING PING....CHINA...CORONA..ViRuS...Undaakki..Vittu..Lokam..Muzhuvan..Parathy....Wipeout. communist CHINA leaders....Killer shi JING PING ne..Thookki kkollanam...BOYCOTT CHINA for ever BOYCOTT CHINA for ever,Fake
ഹുന്ദു വിഭാഗത്തെ പറ്റിച്ച് മത ഭീകരതയിലൂടെ അധികാരത്തിൽ വന്ന മോദി സർക്കാറിന് ഇതിനെതിരെ വിരലനക്കാൻ കഴിയില്ല..,Fake
Saajanu oru pedi undallo.....mayathilanallo parayunnath. Thableegine paranja athra strong alla thangalude vilambal..,Fake
No power should be allowed to carry out any scientific researches against the interest of the humanity.,Fake
"Definitely an American conspiracy theory....... can’t agree with the statement that Russia and North Korea are completely free of the virus.....actually the rest of the world may never know what really happens in North Korea....and Russia is affected.....Google will give the results.....man made or mutated, the reasons for this virus outbreak, as outlined in this theory, seems way too far fetched",Fake
കൊറോണ തിരിഞ്ഞോടി,original
ഇവർക്ക് എന്തും ആവാം,original
പാവം പ്രവാസികൾക് തുച്ഛമായ ലീവിൽ 7 dys എടുത്തു... ഉളുപ്പുണ്ടോ പാവങ്ങളെ ഇരയാക്കാൻ. ഞാനും ഒരു പ്രവാസിയാണ് എനിക്കറിയാം നങ്ങൾ എത്ര സേഫ് ആയാണ് വരുന്നത് എന്ന്,original
അടുത്തത് കൊടുങ്ങല്ലൂർ ഭരണിക്ക്. കോവിഡിന് ആൾകൂട്ടം ഭയമാണ് 😜,original
100% ഗാവോണ്മെന്റ് ഭാഗത്തുള്ള മിസ്റ്റേക്ക്,Fake
Dheyivame lokam muzhuvanem kaathu kollaneeee,Fake
Ellam pravasikkal karannam 😂 pottanmaraya,original
"<a href=""https://www.themoscowtimes.com/2020/03/29/coronavirus-in-russia-the-latest-news-march-29-a69117"">https://www.themoscowtimes.com/2020/03/29/coronavirus-in-russia-the-latest-news-march-29-a69117</a>",Fake
